playerID,B_G,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_G,PI_CG,PI_SV,PI_H,PI_ER,PI_HR,PI_BB,PI_SO,PI_ERA,PI_R,FI_G,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,inducted
bushjo01,581,128,313,59,137,4,4,0,195,183,489,225,20,2992,1205,96,1263,1319,89.99000000000001,1443,498,0,0,839,34,50,NULL,NULL,NULL,N
camarjo01,364,141,276,68,144,2,1,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,259,7066,511,25,86,NULL,NULL,NULL,NULL
canavhu01,16,2,2,1,1,0,0,0,0,4,11,3,0,70,33,0,15,18,6.36,42,13,0,0,20,2,0,NULL,NULL,NULL,NULL
caprora01,3,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,NULL,NULL,NULL,NULL
carpech02,18,0,0,0,0,0,0,0,1,0,18,0,0,19,9,2,17,10,11.79,9,18,0,47,2,1,0,NULL,14259403,2011,NULL
carreez01,508,174,305,45,97,44,13,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,460,287,8583,18,12,3,NULL,521800,2016,NULL
casteal01,24,5,7,1,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,8,269,0,1,0,NULL,490500,2013,NULL
castivi01,88,24,49,7,23,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,0,0,32,6,8,NULL,NULL,NULL,NULL
catheha01,12,1,3,0,0,0,0,0,1,1,12,0,0,44,25,1,16,8,7.42,26,12,0,0,5,0,0,NULL,NULL,NULL,NULL
chrisjo01,638,224,434,68,173,29,19,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,479,411,11058,21,16,8,NULL,NULL,NULL,NULL
clarkbi01,53,1,2,0,0,0,0,0,3,12,51,2,2,171,81,5,79,39,29.34,95,51,0,0,37,2,1,NULL,NULL,NULL,NULL
collawi01,6,0,0,0,0,0,0,0,0,0,6,0,0,7,4,0,5,0,6.35,4,6,0,17,1,0,0,NULL,NULL,NULL,NULL
connafr02,58,16,27,4,15,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,29,857,60,2,4,NULL,NULL,NULL,NULL
davisjo01,21,8,15,3,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,0,0,45,2,4,NULL,NULL,NULL,NULL
delahji01,1186,520,1159,191,489,151,0,0,0,0,2,0,0,10,1,1,1,0,4.5,5,1139,818,22002,2067,315,222,NULL,NULL,NULL,NULL
dixonbr01,197,55,119,27,64,5,1,0,0,0,4,0,0,1,2,1,0,2,9,2,178,110,3175,68,8,57,NULL,NULL,NULL,NULL
edwarwa01,62,0,0,0,0,0,0,0,5,5,62,0,2,110,47,9,61,84,10.76,56,62,5,377,17,1,2,NULL,140000,1991,NULL
enzmajo01,68,8,13,3,5,0,0,0,11,12,67,11,2,297,85,4,61,91,13.23,127,68,0,0,71,2,3,NULL,NULL,NULL,NULL
espossa01,560,130,164,27,73,7,7,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,509,195,7110,659,42,82,NULL,NULL,NULL,NULL
fernajo01,21,1,7,3,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,6,144,9,3,0,NULL,NULL,NULL,NULL
florewi01,864,332,727,141,375,5,3,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,778,647,16974,1198,65,328,NULL,526014,2016,NULL
frielpa01,64,53,67,9,21,34,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,0,1500,7,8,2,NULL,NULL,NULL,NULL
gallemi01,1111,374,700,111,282,24,31,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1196,885,24208,2797,101,599,NULL,1950000,1992,NULL
gilbebi02,850,375,695,72,237,167,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,844,454,22182,2610,315,325,NULL,NULL,NULL,NULL
glaznwh01,142,17,47,9,24,0,1,0,41,48,142,46,4,895,367,44,249,266,24.18,439,142,0,0,173,12,15,NULL,NULL,NULL,NULL
goeckbi01,37,17,37,3,16,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,0,954,11,9,12,NULL,NULL,NULL,NULL
gonzaju02,370,90,228,32,66,13,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,328,219,6437,692,49,128,NULL,NULL,NULL,NULL
gorniha01,79,9,12,2,5,0,0,0,15,19,79,12,6,275,107,12,107,123,17.78,146,79,0,0,48,4,2,NULL,NULL,NULL,NULL
griffbe01,191,69,174,30,72,6,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,147,0,0,12,10,5,NULL,NULL,NULL,NULL
halldi01,669,79,150,15,56,6,2,0,93,75,495,20,68,1152,464,130,236,741,60.93000000000001,512,627,161,6161,211,19,17,NULL,NULL,NULL,NULL
halsebr01,88,2,4,0,2,0,0,0,14,19,88,0,0,340,154,35,99,160,15.75,180,88,40,859,43,5,4,NULL,346000,2006,NULL
hammost01,46,14,29,5,11,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,31,807,3,0,1,NULL,NULL,NULL,NULL
hancoju01,10,0,0,0,0,0,0,0,0,0,10,0,0,5,2,1,9,11,1.46,2,10,0,37,0,0,0,NULL,NULL,NULL,NULL
harpege01,28,12,12,2,6,0,0,0,10,14,28,14,0,234,104,7,88,46,10.870000000000001,156,28,0,516,36,2,1,NULL,NULL,NULL,NULL
hartbi03,95,35,56,10,32,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,0,0,163,18,19,NULL,NULL,NULL,NULL
herred01,66,32,67,11,50,13,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,0,1614,106,40,6,NULL,NULL,NULL,NULL
herrero01,2,0,0,0,0,0,0,0,0,1,2,0,0,3,2,1,1,3,6,2,2,0,9,1,0,0,NULL,NULL,NULL,NULL
hostge01,12,0,0,0,0,0,0,0,0,2,12,0,0,38,23,7,16,14,14.940000000000001,23,12,3,85,6,0,0,NULL,NULL,NULL,NULL
howeldi02,340,98,224,39,93,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319,13,378,133,22,13,NULL,NULL,NULL,NULL
hoytwa01,674,96,255,26,100,0,1,0,237,182,674,226,52,4037,1500,154,1003,1206,94.26000000000002,1780,674,0,0,842,35,41,NULL,NULL,NULL,Y
hughetr01,24,0,1,0,0,0,0,0,1,1,24,0,0,35,18,6,16,16,25.39,18,24,0,77,2,0,0,NULL,NULL,NULL,NULL
jacobmi01,5,1,4,0,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,120,13,3,1,NULL,NULL,NULL,NULL
jaspehi01,52,4,12,0,7,0,0,0,10,12,52,8,1,210,92,3,99,96,14.809999999999999,124,52,0,0,88,5,3,NULL,NULL,NULL,NULL
judgejo01,2171,1184,2352,433,1034,213,92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2086,0,0,1301,142,1500,NULL,NULL,NULL,N
judyly01,8,2,0,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,0,7,0,2,NULL,NULL,NULL,NULL
jungeer01,10,0,0,0,0,0,0,0,2,0,10,0,0,19,5,1,6,16,4.9399999999999995,6,10,1,61,2,0,0,NULL,300000,2004,NULL
kolbga01,293,63,94,9,29,10,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,188,92,2968,38,12,8,NULL,NULL,NULL,NULL
lefebjo01,447,139,281,52,130,11,9,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,382,268,7658,109,14,11,NULL,310000,1985,NULL
lowege01,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL
madrisa01,8,0,3,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0,0,27,2,6,NULL,NULL,NULL,NULL
manuemo01,21,1,2,0,1,0,0,0,3,4,21,4,1,61,28,0,28,28,8.68,34,21,7,210,25,5,1,NULL,NULL,NULL,NULL
marqubr01,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,3,1,67.5,5,1,0,2,0,0,0,NULL,NULL,NULL,NULL
marteal01,71,12,28,8,13,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39,34,892,1,2,1,NULL,NULL,NULL,NULL
martejo01,4,0,0,0,0,0,0,0,0,1,4,0,0,4,4,1,3,5,9,5,4,0,12,0,0,0,NULL,NULL,NULL,NULL
mathisc01,15,0,1,0,0,0,0,0,1,4,15,0,0,62,33,8,21,34,18.27,39,15,8,132,8,1,0,NULL,390000,2008,NULL
mcfarhe01,352,204,340,61,167,64,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,349,0,9189,42,53,9,NULL,NULL,NULL,NULL
mcgilra01,21,0,0,0,0,0,0,0,0,2,21,0,0,34,16,3,19,13,9.35,20,21,0,98,8,3,0,NULL,NULL,NULL,NULL
mcgowdu01,291,1,2,0,0,0,0,0,35,34,290,3,2,619,325,78,279,540,49.6,357,290,69,1951,85,12,9,NULL,1500000,2014,NULL
mcquihu01,301,45,103,18,37,1,1,0,88,94,279,95,16,1703,665,67,489,446,47.96,784,282,0,0,404,39,24,NULL,NULL,NULL,NULL
miltola01,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,2.25,1,1,0,12,3,0,0,NULL,NULL,NULL,NULL
mimbsmi01,73,3,9,1,2,0,0,0,12,19,73,2,1,274,148,29,143,178,17.21,163,73,37,794,39,4,4,NULL,200000,1997,NULL
mitchcr01,5,0,0,0,0,0,0,0,0,2,5,0,0,18,11,1,4,3,22.91,12,5,2,38,3,2,1,NULL,NULL,NULL,NULL
moisabi01,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,2,1,5.4,3,3,0,0,1,0,0,NULL,NULL,NULL,NULL
monteag01,11,0,0,0,0,0,0,0,1,0,11,0,0,15,8,3,2,7,5.14,10,11,0,42,1,0,1,NULL,NULL,NULL,NULL
moskapa01,153,19,30,7,17,0,0,0,32,27,148,7,5,650,297,67,243,374,31.930000000000003,315,148,92,1901,94,8,9,NULL,NULL,NULL,NULL
mullech01,253,77,183,22,87,28,19,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222,35,939,158,29,84,NULL,NULL,NULL,NULL
murphya01,131,101,114,12,45,35,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130,0,3207,199,55,19,NULL,NULL,NULL,NULL
myersbr01,383,22,63,11,12,0,0,0,97,96,381,12,40,1725,807,247,556,1379,57.81,864,381,252,5130,224,10,14,NULL,12083333,2009,NULL
nagello01,2,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,0,NULL,NULL,NULL,NULL
owensja01,2,0,2,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,1,0,NULL,NULL,NULL,NULL
porteda01,13,2,4,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,0,NULL,NULL,NULL,NULL
povsema01,3,0,0,0,0,0,0,0,0,0,3,0,0,9,3,1,1,2,7.36,5,3,0,11,0,0,0,NULL,NULL,NULL,NULL
purdijo01,59,1,4,0,1,0,0,0,6,4,58,1,2,93,48,18,52,68,16.44,53,58,5,332,13,0,0,NULL,NULL,NULL,NULL
quinnma01,293,153,307,72,167,17,8,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,206,5418,19,8,2,NULL,375000,2002,NULL
readra01,14,1,4,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,3,99,2,0,0,NULL,NULL,NULL,NULL
rhoadbo01,231,37,121,11,48,7,0,0,97,82,218,154,2,1604,491,19,494,522,27.53,701,225,162,5259,516,28,23,NULL,NULL,NULL,NULL
rogerji02,19,0,0,0,0,0,0,0,2,4,19,0,0,21,15,4,18,13,5.7,15,19,0,71,2,0,0,NULL,109000,1995,NULL
rosscl01,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,4,0,8,1,0,0,NULL,NULL,NULL,NULL
ruberso01,21,3,3,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,7,221,6,0,3,NULL,NULL,NULL,NULL
ruelmu01,1468,494,1242,187,534,61,59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1413,0,0,1138,117,137,NULL,NULL,NULL,N
schlibr01,84,0,1,0,0,0,0,0,3,6,84,0,0,100,47,6,30,48,27.61,50,84,0,244,18,0,1,NULL,414000,2011,NULL
schusbi01,123,27,61,11,17,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,0,0,210,16,45,NULL,NULL,NULL,NULL
sharpbu01,165,40,139,17,41,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,163,162,4239,104,23,75,NULL,NULL,NULL,NULL
siebldw01,48,1,2,0,2,0,0,0,4,3,48,2,1,97,45,15,44,71,18.34,53,48,8,353,10,1,0,NULL,NULL,NULL,NULL
smithch04,771,228,594,83,281,7,12,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,698,633,16947,1389,119,155,NULL,NULL,NULL,NULL
smithja03,1406,783,1301,182,382,228,67,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1219,0,0,141,106,43,NULL,NULL,NULL,NULL
sneltdj01,4,0,0,0,0,0,0,0,0,0,4,0,0,9,5,2,3,4,10.38,6,4,0,13,0,0,0,NULL,NULL,NULL,NULL
snydejo02,64,1,3,1,0,0,0,0,19,24,63,2,0,410,229,49,149,188,17.65,247,63,62,1028,48,3,1,NULL,258000,2000,NULL
stottme01,366,54,120,14,57,0,2,0,164,139,360,152,1,2435,878,171,809,1257,32.55,1003,360,356,7985,570,26,38,5,NULL,NULL,N
sugdejo01,836,303,696,72,283,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,818,182,20139,907,192,115,NULL,NULL,NULL,NULL
tavarju01,828,8,16,0,9,0,0,0,88,82,828,2,23,1540,696,113,563,842,106.76,808,828,108,4213,205,18,24,NULL,3850000,2008,NULL
thiesja01,34,2,1,0,2,0,0,0,3,10,34,3,0,125,58,13,52,57,8.780000000000001,75,34,19,403,24,4,2,NULL,NULL,NULL,NULL
timmeto01,229,5,8,0,1,0,0,0,35,35,228,8,35,508,230,42,208,315,27.619999999999997,255,228,44,1644,72,7,6,NULL,NULL,NULL,NULL
toregwy01,22,1,9,1,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,18,489,10,0,0,NULL,NULL,NULL,NULL
treshmi01,1027,326,788,75,297,19,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1019,0,0,575,78,72,1,NULL,NULL,NULL
trevibo01,17,1,9,1,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,9,243,1,1,0,NULL,NULL,NULL,NULL
wielajo01,12,0,2,1,2,0,0,0,1,6,12,0,0,61,37,11,19,39,30.81,39,12,10,158,4,1,0,NULL,590000,2015,NULL
willida07,83,5,15,3,9,0,0,0,22,31,82,1,0,411,219,64,165,245,53.160000000000004,237,82,72,1224,82,4,8,NULL,1400000,2006,NULL
woodke01,342,110,223,52,143,1,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278,0,0,31,26,4,NULL,NULL,NULL,NULL
woodlge01,1796,830,1585,257,830,29,45,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1566,884,22249,93,35,13,1,NULL,NULL,NULL
workmho01,11,0,0,0,2,0,0,0,0,0,11,0,0,25,17,2,11,7,8.5,19,11,0,0,4,0,0,NULL,NULL,NULL,NULL
yettri01,136,0,0,0,0,0,0,0,22,24,136,4,2,444,228,53,191,229,49.099999999999994,242,136,49,1243,33,1,2,NULL,155000,1989,NULL
yewcito01,1,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,9,1,1,0,NULL,NULL,NULL,NULL
yorkle01,42,2,5,1,5,0,0,0,5,11,42,4,1,183,85,5,68,59,29.650000000000002,95,42,0,0,23,4,0,NULL,NULL,NULL,NULL
demaejo01,1121,322,813,114,281,15,19,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1082,761,20097,2887,159,621,1,NULL,NULL,NULL
donovdi01,371,67,113,14,64,0,0,1,122,99,345,101,5,1988,822,198,495,880,72.02000000000001,909,345,266,5883,336,20,25,3,NULL,NULL,NULL
engleda01,594,201,431,88,181,5,5,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,379,301,8129,101,26,39,1,215000,1985,NULL
hortowi01,2028,873,1993,284,1163,20,38,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1191,1167,29738,60,58,8,4,NULL,NULL,N
lestejo01,458,27,42,10,31,1,0,0,200,117,452,15,0,2610,1114,294,892,2488,68.53999999999999,1215,452,451,8220,266,20,18,5,25000000,2016,NULL
lopated01,357,87,187,26,77,0,1,0,166,112,340,164,3,2464,869,179,650,859,42.66,1008,340,42,917,468,19,30,1,NULL,NULL,N
mcdougi01,1336,697,1291,187,576,45,44,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391,828,22323,3373,149,815,5,NULL,NULL,N
sambijo01,462,4,7,1,4,0,0,0,37,38,461,1,84,562,212,48,195,489,42.9,241,461,5,1887,104,9,13,1,500000,1986,NULL
sanchga01,700,236,508,126,266,12,1,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,612,489,13496,339,25,367,1,2300000,2014,NULL
corkhpo01,1086,650,1120,110,631,137,0,0,3,4,17,0,2,68,32,3,17,21,35.269999999999996,48,1119,0,29271,328,157,55,NULL,NULL,NULL,NULL
maulal01,411,193,332,45,180,44,0,0,84,80,188,144,1,1680,713,60,519,352,90.03,1088,414,0,10050,397,86,43,NULL,NULL,NULL,NULL
goldswa01,42,15,34,3,18,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,28,1101,87,66,8,NULL,NULL,NULL,NULL
griffsa01,166,116,173,35,78,25,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167,0,4188,13,39,3,NULL,NULL,NULL,NULL
jones02,4,2,5,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,93,0,0,0,NULL,NULL,NULL,NULL
orourmi01,8,5,3,1,1,0,0,0,1,2,5,5,0,45,18,0,10,8,3.95,19,8,0,165,12,0,0,NULL,NULL,NULL,NULL
adamsmi01,11,1,2,0,1,0,0,0,0,4,11,0,0,28,21,3,22,14,22.270000000000003,22,11,4,76,3,0,0,NULL,NULL,NULL,NULL
allenho01,4,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,0,0,NULL,NULL,NULL,NULL
barnhcl01,814,404,788,121,436,35,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,708,0,0,307,53,35,NULL,NULL,NULL,NULL
beamtj01,52,0,0,0,0,0,0,0,4,2,52,0,1,69,38,11,26,36,12.64,38,52,0,191,5,1,1,NULL,NULL,NULL,NULL
berbelo01,448,118,281,34,153,2,3,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,367,334,8952,172,15,25,NULL,NULL,NULL,NULL
bernaro01,548,159,312,56,121,59,12,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,448,307,8919,26,6,6,NULL,1212500,2013,NULL
beruman01,40,0,0,0,0,0,0,0,2,3,40,0,1,40,30,4,38,46,11.08,31,40,0,143,1,1,0,NULL,109000,1995,NULL
blewebo01,5,1,0,0,0,0,0,0,0,2,5,2,0,39,15,0,7,8,4.82,26,5,0,84,3,3,0,NULL,NULL,NULL,NULL
bogarjo01,4,1,2,0,0,0,0,0,2,1,4,0,0,16,8,0,18,5,3.04,12,4,0,0,2,0,0,NULL,NULL,NULL,NULL
bolenst01,41,3,9,1,2,0,0,0,3,13,41,3,0,170,94,7,84,72,23.72,102,41,0,0,30,5,2,NULL,NULL,NULL,NULL
boleyjo01,540,203,478,88,227,15,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,529,0,0,1331,102,245,NULL,NULL,NULL,N
bowerce01,19,1,0,0,0,0,0,0,0,1,19,0,0,23,17,6,11,23,18,19,19,0,62,2,0,1,NULL,NULL,NULL,NULL
boydbo01,693,253,567,81,175,9,17,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,513,389,10635,224,38,378,NULL,NULL,NULL,NULL
brennad01,132,15,48,6,12,1,0,0,37,36,129,40,3,694,234,21,194,283,27.23,316,131,5,243,175,11,5,NULL,NULL,NULL,NULL
brewsch01,69,17,47,4,14,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,0,0,142,26,28,NULL,NULL,NULL,NULL
brousbe01,705,275,561,114,314,15,7,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,611,498,13752,304,40,448,NULL,3850000,2008,NULL
bukercy01,42,0,3,0,2,0,0,0,7,2,42,0,5,90,32,2,45,48,3.3,41,42,0,0,11,1,1,NULL,NULL,NULL,NULL
burrry01,58,0,0,0,0,0,0,0,3,2,58,0,0,57,28,9,35,59,14.48,32,58,2,198,7,0,1,NULL,NULL,NULL,NULL
carliji01,16,2,3,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,0,0,1,0,0,NULL,NULL,NULL,NULL
chiselo01,688,261,578,132,296,20,5,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,636,548,14607,603,53,68,NULL,2725000,2016,NULL
chrismi02,71,0,0,0,0,0,0,0,5,1,71,0,1,151,68,25,40,76,19.98,78,71,0,375,15,0,0,NULL,200000,1996,NULL
clouged01,11,0,2,0,1,0,0,0,0,1,4,0,0,16,14,1,8,3,30.6,15,10,0,0,2,0,0,NULL,NULL,NULL,NULL
counscr01,1624,647,1208,218,390,103,49,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1442,1144,31709,3356,79,672,NULL,3166667,2004,NULL
crawfji01,181,2,8,2,3,0,0,0,15,28,181,1,13,477,211,27,182,276,21.799999999999997,252,181,14,1295,95,4,6,NULL,NULL,NULL,NULL
cruzto03,272,51,134,33,61,0,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,137,4149,84,4,15,NULL,775000,2015,NULL
cubilda01,56,0,0,0,0,0,0,0,1,0,56,0,0,96,53,13,44,54,28.239999999999995,56,56,0,209,6,2,1,NULL,NULL,NULL,NULL
cuylemi01,490,227,329,47,119,77,26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,466,396,10737,18,27,5,NULL,340000,1995,NULL
davista01,22,3,10,1,7,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,19,8,271,6,0,1,NULL,NULL,NULL,NULL
demetdo01,1109,467,912,147,563,22,25,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1064,836,23155,337,53,101,NULL,NULL,NULL,NULL
diazju02,5,4,4,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,108,9,1,4,NULL,NULL,NULL,NULL
dibutpe01,8,2,3,0,3,0,0,0,3,0,8,2,0,27,9,1,12,15,2.21,11,8,0,0,12,0,0,NULL,NULL,NULL,NULL
doyleda01,13,2,9,1,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,0,0,8,2,0,NULL,NULL,NULL,NULL
espinra01,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,9,2,1,0,6,1,0,0,NULL,NULL,NULL,NULL
finlebi01,13,2,8,0,5,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,0,255,10,5,1,NULL,NULL,NULL,NULL
finneky01,93,0,0,0,0,0,0,0,6,9,93,0,11,85,34,11,47,95,6.47,49,93,0,272,11,1,1,NULL,NULL,NULL,NULL
formabi01,3,2,1,0,0,0,0,0,0,2,3,1,0,9,7,0,7,2,18.41,9,3,2,36,7,1,1,NULL,NULL,NULL,NULL
freesge01,61,17,48,8,23,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,49,1293,82,9,3,NULL,NULL,NULL,NULL
frencch01,105,36,78,5,20,13,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,96,2661,221,39,23,NULL,NULL,NULL,NULL
gallaed01,9,0,0,0,0,0,0,0,0,3,9,0,0,30,33,3,28,6,12.55,36,9,0,0,5,1,0,NULL,NULL,NULL,NULL
